Reference Type, Quantity, Reference, Value, Footprint, Datasheet, manf#, Field4, Field5, Field6, Field7, Field8, Field9, Field10, Field11, DNP, Digikey
"BT","1","BT1,","Batt_RTC","wyostat_fp:CR2032_SMD2","","mfr_pn","","","","","","","","","","BU2032SM-HD-GCT-ND "
"S","1","S1,","SW-ENTER","wyostat_fp:SW_SPST_FSM6JSMA",""
"S","1","S2,","SW-INC","wyostat_fp:SW_SPST_FSM6JSMA",""
"S","1","S4,","SW-MODE","wyostat_fp:SW_SPST_FSM6JSMA",""
"SC","4","SC1,SC2,SC3,SC4,","SCREW","wyostat_fp:MountingHole_3.2mm_M3_Pad_Via",""
"TP","1","TP2,","SQR","wyostat_fp:Pin_Header_Straight_1x01","","mfr_pn","","","","","","","","","",""
"TP","1","TP3,","32kHz","wyostat_fp:Pin_Header_Straight_1x01","","mfr_pn","","","","","","","","","",""
"TP","1","TP1,","~RST","wyostat_fp:Pin_Header_Straight_1x01","","mfr_pn","","","","","","","","","",""
"U","1","U6,","DS3231N","wyostat_fp:DS3231","","mfr_pn","","","","","","","","","",""
"U","1","U5,","MAX17502FATB+T","wyostat_fp:TDFN-10","","mfr_pn","","","","","","","","","",""
"U","3","U1,U2,U3,","MOC3063M","wyostat_fp:Optocoupler_6pin_smd",""
"U","1","U4,","Wemos-Lolin","wyostat_fp:Wemos_Lolin",""
